accroupi :  à croupetons; assis sur les talons
vie :  existence; arbre de vie; arbre phylogénétique
vis :  bis; biss; bixe; face; visage; cervix; ops
enregistreur de vol :  boîte noire
malo :  tamambo; malu
betaling :  indbetaling; uitbetaling; beloning; kwijting; regeling; storting; vereffening; voldoening
en outre :  de plus; de surcroît; par surcroît; qui plus est; outre plus; au par delà de cela
d’occasion :  d’occase; usagé
obsidienne :  obsidiane; agate d’Islande; verre des volcans
maart :  maartmoanne; meartmoanne; foarjiersmoanne; febrewaris; april
irrégulièrement :  illégalement; indûment
évitée :  évitage; évitement
munteenheid :  geldeenheid
rapidly :  quickly
subséquemment :  après; ensuite
foncièrement :  profondément; intimement; intégralement; tout à fait; à fond
distraitement :  rêveusement
textuellement :  exactement; littéralement; mot à mot; texto; verbatim
voluptueusement :  lascivement; hédonistement
寝る :  眠る
haliotidé :  haliotoïde
центрист :  централист
цвет :  окраска; краска; оттенок; тон; цветовой заряд
benoîtement :  chafouinement
huîtrière :  parc à huîtres
astronomie :  astro
dernier :  lanterne rouge; queue de peloton; celui-ci
décès :  mort; disparition; trépas
aiguille :  percuteur
énoncer :  formuler
sorgho :  gros mil; sorgho commun
groseille :  cadre; gade; garde; grade; gadelle; gradelle; gradille; grédelle; guédelle; cassis rouge; cassis blanc; rouge
diligenter :  dépêcher
фасон :  покрой; мода; форс; шик
en résumé :  au résumé; en bref; en un mot
manger :  bouffer; becqueter; bouffer; grailler; miamer; damer; s’alimenter; se nourrir; se réfecter; se restaurer; se sustenter
nibble :  quartet; semioctet; tétrade
superlativement :  extrêmement
rita :  skrifa; teckna
atténuation :  réduction
patte :  jambe; favoris; rouflaquette
méchamment :  vachement
dérouillement :  dérouillage
chanlatte :  chânette; chânatte; chânotte; chanlette
habiter :  demeurer; vivre
commune :  ville; municipalité
leone :  lionesse
听 :  comprendre; 明白
dobtar :  esitar; trantalhar
goutte :  larme; peu; grain; mie; pas; point
furtivement :  à la dérobée; en cachette
temple :  sanctuaire
adjectif :  nom adjectif
directeur :  dirigeant; principal; dirigeant; bestuurder
tête-de-bécasse :  bec-de-bécassine; murex bec-de-bécassine
agrégation :  agrég
foule :  armée; cortège; flot; horde; multitude; populaire; population; populo; presse
eu égard à :  compte tenu de; étant donné; vu
meuble :  garniture; mobilier
tombereau :  banne
ailleurs :  autre part
gîte :  dortoir; bed and breakfast; chambre d’hôte; chambre d’hôtes; gîte touristique; maison d’hôte; maison d’hôtes; pension de famille
contrebandier :  passeur; trafiquant; fraudeur
émondeur :  élagueur
scrub :  bush
age :  perche; timon; flèche
psychédélique :  hallucinogène
requiebro :  piropo; adulación; halago; alabanza; galantería; flor; lisonja
drill :  exercis; borr; ratt
composante au sol :  composante sol
ostensiblement :  au vu de tout le monde
opinion :  vejaire; avís; huisio
meulière :  pierre de meule; pierre meulière
boisson :  alcoolisme; ivrognerie; bartàs
zit :  pimple
destinateur :  émetteur
ochtend :  morgen
quadrichromie :  quadri
zin :  frase; sentido
pourriel :  courriel indésirable; merdiel; spam
balle :  baballe; boule; bastos; pruneau; dragée; piasse
carbone :  papier carbone
espion :  agent secret; observateur; renseignement
tien :  ryske; twiich
tier :  luiperd
défavorablement :  désavantageusement
formidablement :  beaucoup; colossalement; excessivement; extraordinairement; fichtrement; fortement; remarquablement; suprêmement; terriblement; vachement
solennellement :  cérémonieusement
caduc :  tombant; décidu; obsolète; désuet
Allemagne :  République fédérale d’Allemagne
言葉 :  語; 単語; 言語
fictif :  imaginaire
en faveur :  étant donné; au vu de; au profit de; pour
primitivement :  à l’origine; initialement; originairement
thrush :  candidiasis; saccharomycosis
temps :  cadència; ritme; tacte
牛 :  牛肉; ビーフ
strijken :  laten zakken; neerhalen
לא :  בל; אל
argot :  langue verte; slang; jerga; hantýrka; slang
sneeuw :  ruis
finlandese :  finnico
trompeusement :  faussement
inconsciemment :  involontairement; machinalement
reins :  lombes
vacance :  congé; repos
pause :  halte
火曜日 :  火曜
se défiler :  se débiner
passend :  te pas; geschikt
avaler la pilule :  avaler la dragée
turgide :  turgescent
par conséquent :  partant; par suite; donc; d’où
您 :  你
samenvoeging :  vereniging; fusie
linéaire :  rayon
ramp :  onheil; catastrofe; rampspoed; klap
rame :  aviron; pigouille
cuisinière :  poêle; rôtissoire
gagnant-gagnant :  win-win
pièce jointe :  document joint; fichier joint; pièce attachée
baume :  balsamine; adoucissement; aromate; consolation; huile; palliatif; pommade; remède; élixir
-linga :  -lúla
Liebe :  Minne; Zuneigung
rematricer :  remastériser; remasteriser
secouer :  agiter; ébranler; hocher
nonobstant :  malgré
bijectif :  biunivoque
mouiller :  allonger; avoir la trouille; humecter; humidifier; pleuvoir; tremper
immunodéficience :  déficience; immunitaire
arpion :  nougat; panard; peton; pied; ripaton; trotignolle
chinois :  langue chinoise; langue de Confucius; langue de Lao Tseu; hébreu; noich
support élastique :  amortisseur
ne rien avoir à perdre :  avoir tout à gagner
misonéisme :  néophobie
haut :  ancien; élevé; éminent; grand; important; reculé; supérieur; cime; éminence; hauteur; promontoire; sommet
scientifique :  chercheur; savant
政府 :  政
garage :  parking; motorhawe
overnemen :  nemen; aannemen; opkopen; verwerven; ontlenen; in ontvangst nemen en controleren
doek :  weefsel; stof
doel :  oogmerk; foarnimmen; doelstelling; doeleinde; bedoeling; mikpunt
doen :  bedryf; bedrywe; begaan; maak; pleeg; vervaardig
Юпитер :  Зевс; громовержец
combiné :  combiné téléphonique
drôle :  comique; désopilant; hilarant; rigolo
merk :  bemerk; opmerk
caractériser :  distinguer; particulariser
frise :  bandeau
quarteron :  poignée
monument :  minnesmärke; minnesvård; vård
echar lanzas en la mar :  coger agua en cesto
sens dessus dessous :  à l’envers; bouleversé; chamboulé; retourné; tourneboulé
meute :  bande; foule; horde; troupe
bleu de Brême :  bleu de Péligot
pied-de-biche :  linguet
comminatoire :  menaçant
aménorrhée :  aménie
MAC :  MIC; Message Integrity Code
courriel :  courrier électronique; e-mail; mail; mél; message électronique
whist :  wiezen
périodiquement :  alternativement; successivement; tour à tour
benlèu :  bensai; possiblament; saique; tanplan; tan plan
inconstitutionnel :  anticonstitutionnel
épanchement :  déversement; effusion
pagaille :  bazar
word :  raak
gegen :  wider
carmin :  cramoisi
hidalgo de sangre :  hidalgo
gigant :  uriaș
Bohne :  Brechbohne
lag :  latence; laid
lac :  estanh
insupportablement :  intolérablement
par rapport à :  relativement à
ultraviolet :  ultraviolet light; UV light; ultraviolet radiation; UV radiation
office :  bureau
fromage :  fromton; frometon
adolescence :  jeunesse
discursif :  rationnel
sybarite :  jouisseur
désobéir :  outrepasser; refuser
s’empiffrer :  se bâfrer; se goinfrer
pétrologie cristalline :  pétrologie magmatique; pétrologie
rekening :  berekening; daftar; factuur; afrekening; declaratie; nota
ten :  half-score
malveillant :  malévole; malivole; malintentionné
efface :  gomme; gomme à effacer
achillée :  mille-feuille; saigne-nez
circuit à configurations multiples :  circuit reconfigurable
Einfall :  Idee
militairement :  manu militari
verkrijgen :  krijgen
vertrek :  afry; aftrek; kamer
obliquement :  de biais; de guingois; de travers; vicieusement
agape :  liefdemaal
gluant :  glueux
mercatique personnalisée :  marketing one-to-one
hampe :  ante; grasset; osseline
战 :  战争
couronnement :  consécration; parachèvement; sacre
malcommode :  incommode
fugue :  absence; disparition; escapade; frasque; fredaine; fuite; échappée; équipée; fuie
bief :  béal; béalière; bézière; bédière; bisse
spagnolo :  castigliano
glace :  miroir; psyché; trumeau; vitrage; vitre; vitrine; crème glacée; ice-cream; sorbet; givrure; consommation; glacis; rasade; verre; verre à boire; verrée
de manière à :  de façon à
ясно :  безоблачно; понятно; отчётливо
certainement :  sans doute; en vérité; assurément
uiteindelijk :  finaal; ten slotte; in laatste instantie
a la zaga :  atrás; detrás
platine :  queue de poêle; huitième métal; or blanc; septième métal
chinoiser :  filtrer; tamiser
juniper :  juniper tree
nid :  aire; fourmilière; niche; nichoir; repaire; tanière; terrier
se démener :  se désâmer
soya bean :  soy; soy bean; soya
occuper :  prendre; habiter; employer
raccourcir :  accourcir
sembrar :  granear; sementar; melgar; soltar; publicar; propagar; esparcir; extender; desparramar; difundir; diseminar; plantar; propalar; divulgar; transmitir; distribuir; dispersar; dar motivo; causar
affranchissement :  compostage
aprile :  aprili
épandeuse :  épandeur; saleuse
chalenge :  défi
aberrant :  absurde; anormal; atypique; déraisonnable; extravagant; fou; grotesque; idiot; insensé; loufoque; ridicule; saugrenu
grillette :  grillet
marketing :  mercatique
larme :  goutte; pleur; jambes
paille-en-cul :  fétu-en-cul; oiseau des tropiques; oiseau du tropique; paille-en-queue; phaéton; queue-de-flèche
pli :  pliure; ride
loin :  lointain; éloigné
狐狸 :  狐
Tanrıbilim :  Tanrı bilimi; İlahiyat
décorer :  enjoliver
bregar :  luchar
streepjescode :  barcode
narval :  licorne des mers; licorne de mer
aangenaam :  behaaglik; heerlik; lekker; behaaglijk; gezellig; prettig
abertura :  boca; buraco; furo; goela; orifício
partager :  séparer; diviser
à la chaude :  à chaud
bravo :  applaudissement; vivat
épistémologie :  gnoséologie
prairie :  champ
Orange :  Apfelsine; Chinaapfel
名字 :  姓; 姓名; 姓
юморист :  комик; сатирик; приколист; шутник; весельчак
fioul :  fuel oil; mazout
gorge :  canyon
geneesmiddel :  medicijn; remedie
chicon :  witloof
angeln :  angeln rotvieh; angler; fischen; abschleppen; aufreißen
déplacer :  bouger
club :  nightclub; night club; cudgel; bludgeon; golf club; sociëteit
finir :  acabar; terminar
avant de :  avant que de; devant que; devant que de
imprimer :  publier; Publier par la voie de l’impression
abriller :  buvoir; lavogne; sens?
bolegar :  agitar; mòure
désespérément :  inconsolablement; farouchement; éperdument
interrogative :  wh-word
s’engouer :  enticher
assamais :  assami; assami
hiérarchie :  ordre; subordination; organigramme; classement; classification; gamme
reis :  raïs; tocht
quant-à-moi :  quant-à-soi
kant :  rand
kanu :  jarabi
хлам :  барахло; рухлядь; старьё
églogue :  bucolique; idylle
цербер :  собакоголовый уж
gebouw :  pand
hidalguez :  hidalguía; magnanimidad; quijotismo; generosidad; caballerosidad; altruismo
cogriffage :  alliance de marques
académifier :  académisier
gardien :  agent; animalier; argousin; berger; bouvier; caution; cerbère; chien; concierge; conservateur; consignataire; contrôleur; convoyeur; défenseur; dépositaire; dragon; entreposeur; ergastulaire; forestier; gaffe; garant; geôlier; gendarme; guichetier; goal; gorille; guetteur; huissier; licteur; mameluk; mainteneur; maton; nurse; pointeau; policier; porte-clefs; portier; prétorien; protecteur; sauveteur; sauveur; screw; sentinelle; séquestre; soigneur; surveillant; vedette; veilleur; vigie; vigile
६ :  पाँच
universaliste :  universel
sapotille :  sapote
sieste :  repos; roupillon; sieston; somme; sommeil
pour peu que :  pour autant que
quatrièmement :  quarto
begin :  aanbreek; aanvang; aanvang; start
thaï :  thaïlandais; siamois traditionnel; siamois ancien type; thaïlandais
abrikotujo :  abrikotarbo
persan :  chat persan
azote :  nitrogène; diazote
bigle :  bigleux; loucheur
soutien-gorge :  soutif; brassière
génésique :  génétique
contar :  narrar; racontar
complexion :  humeur; constitution; teint; syncrétisme
garde :  guetteur; homme de quart; sentinelle; surveillant; veilleur; vigile
тишина :  тишь
vrai :  réel
conversion intersystèmes :  croisement intersystèmes; passage intersystèmes
traitement :  transformation; appointement; paye; prescription; cure
se mettre à table :  passer à table
caret :  caouanne; tortue caouanne; tortue à écailles; tortue imbriquée; careiche; laîche; circumflex; arrow
Bett :  Bettstelle; Falle; Heia; Kiste; Koje; Nest; Federn; Bachbett; Flussbett; Kanalbett; Gleisbett; Kanalbett; Nagelbett
celte :  celtique
élevé :  éduqué
arroche :  arroche des jardins; arroche cultivée; arronse; belle-dame; bonne-dame; chou d’amour; épinard géant; faux épinard; érode; folette
habitante :  morador
solde :  balance; bilan; dette
oxygène :  dioxygène; gaz oxygène; air; dioxygène;
中 :  M; Mサイズ; 中型; 中学; 中学校; 中国
ascendante :  jambage supérieur
européen :  chat des rues; chat de gouttière
wandelen :  rondlopen
impudiquement :  impudemment
évidement :  évidage
chimie organique :  chimie du carbone
sardonique :  sardonien
abaissant :  avilissant; dégradant; humiliant
dienst :  bediening; dienstbaarheid; service; betrekking; baan; functie; job; werk; afdeling; officie; kerkdienst; liturgie; viering; mis
zo’n :  een dergelijk; zulk; zulk een; ongeveer; circa; naar schatting
questionnaire :  bourreau; tortionnaire; vragenlijst
squirm :  forme; fondation; création; construction; base; structure; structuration
cuve de préparation en continu :  cuve continue
biroute :  manche à air; chaussette
escalier :  degré
grenouille de bénitier :  punaise de sacristie
russe :  russien; langue de Tolstoï
généreusement :  grandement; noblement; largement
punir :  corriger; réprimander; castigar; castigar
J :  jack
roussi :  rabiné
you :  y’all; you all; you guys
Гамбия :  Република Гамбия; Гамбия Республиката
réseau neuronal :  réseau de neurones
confidentiellement :  confidemment; confidence
au niveau de :  de niveau avec; de niveau avec
imperceptiblement :  à peine; doucement; insensiblement; légèrement; peu à peu; peu
caissière :  hôtesse de caisse; kassière
séjourner :  demeurer
argousin :  gardien de prison; ergastulaire; gaffe; garde-chiourme; geôlier; maton; bourre; flic; keuf; poulet; roussin
bébé :  bambin; nourrisson; petit
muguet :  amourette; clochette des bois; grelot; grillet; muguet des bois; lliri de maig; campanetas; musquet
couloir :  passage; corridor
huis :  woning
-la :  -na; -lä
-li :  -lein; -chen; -ni; zda; zdali; zdalipak
verstaan :  begryp; besef; snappen; begrijpen
igné :  ardent; incandescent; pyrique
écrasement :  anéantissement; aplatissement
swash :  backwash
parc relais :  parc de dissuasion; parc de stationnement incitatif; parking de dissuasion; parking-relais; stationnement incitatif
presbytère :  cure; presbytéral; presbytérien
intraveineuse :  injection intraveineuse; IV
trier :  sélectionner; ranger; ordonner; classer
exoplanète :  planète extrasolaire
a :  Anton; acrophonie; Ancona; acrophonie
étudiante :  estudiantine
inconnue :  cherchée
littérisme :  lettrure; littératie
béryllium :  glucinium; glucium
今天 :  aujourd’hui; jours; 今日
temporaire :  provisoire
立方体 :  正六面体
tel quel :  en l’état
虎 :  老虎
par-dessus les yeux :  par-dessus la tête
bride :  anneau; attache; bridon; buffleterie; guide; jugulaire; lien; mors; rêne
utopie :  Eldorado; chimère; illusion; rêve; rêverie; droom
affamé :  famélique; crève-la-faim; avide; glouton
lid :  cap; eyelid; lidmaat; penis; lul; piemel; pik; plasser; jongeheer; aanhanger; associé; vennoot; gewricht; geleding; deksel
jour :  journée
lip :  krasan; prijan
schoonmaken :  reinigen
watt :  vatio
alpha :  mâle alpha; α; hélion; particule α; particule alpha
mobile :  déplaçable
fosse :  boyau; douve; dépression; fossé; fouille; gouffre; mine; renfoncement; tranchée; trou
circle :  dark circle; periorbital dark circle
avoir la frousse :  avoir peur; avoir la trouille; avoir les jetons
poser un lapin :  faire faux bond
vacca :  mucca
Исландия :  Република Исландия; Исландия Республиката; Исландия Республикасы; Исландия Республика; Ҷумҳури Исландия
réfugié :  demandeur d'asile
reservering :  plaatsbespreking; boeking
implanter :  implémenter
bigote :  bozo
au nombre de :  parmi
principalement :  avant tout; essentiellement; particulièrement
à peine :  juste; en tout et pour tout; rien que; seulement; ne pas faire semblant; énormément; réellement; vraiment; sans blague; vraiment
abside :  chevet
précautionneusement :  discrètement; prudemment
coccinelle :  bête à bon Dieu; bête à Marie; bête à saint Jean
干 :  作
galo :  galho; lupa; nó; tubérculo
frusques :  fringues; hardes; nippes
bonus :  premie; odměna; návdavek; prémie; příplatek; zvýhodnění
périlleusement :  dangereusement
schlafen :  übernachten
pinceau :  brosse
abélien :  abéliste; abélite; abéloïte; abélonien
au sortir de :  à la sortie de
pressage :  pressement
mögen :  gernhaben; lieben
aliment :  approvisionnement; becquetance; boustifaille; boustife; cuisine; denrée; mangeaille; manger; mets; nourriture; pain; pitance; provision; victuaille; menjada; menjar
œuvre :  ouvrage; travail
grillon :  criquet; cricri
marcher sur les pieds :  marcher sur les plates bandes
abeausir :  beaucir
gestalt-thérapie :  gestalt
petit à petit :  miette à miette; peu à peu
reef :  rif
en vue de :  afin de
赤ちゃん :  赤子; 赤ん坊
cascalhar :  bresilhar; cascalhejar; cascarelejar; lalejar
javanais :  mandarin
abstème :  abstinent; néphaliste
drap :  llençol; llenç; roba; teixit; tela; lençòl
kort :  beknopt; bondig; zakelijk
médecin légiste :  légiste
филин :  филин обыкновенный
superfétatoire :  superfétatif; superflu; surérogatoire
définitivement :  irrévocablement; en définitive; finalement; à jamais ; pour toujours; à tout jamais
matricer :  masteriser
uitdrukken :  uiten; vertolken; verwoorden; onder woorden brengen; persen; uitpersen; uitknijpen; doven
abalir :  derrocar; destruir; elevar; ensenhar; instruir
ancrage :  mouillage
bande dessinée :  art; séquentiel; bédé; illustré; neuvième art; roman graphique
Arabic :  Arab; Arabian
aromatique :  aromal
français :  langue de la République; langue de Molière; langue de Voltaire; langue d’Hugo; langue française
nodig :  benodig
cerise :  rouge
Wednesday :  humpday
dentiste :  chirurgien-dentiste
bepaling :  beding; bedinging; definisie; voorskrif
coche de plaisance :  coche
хозяин :  владелец; обладатель; собственник; владетель; производитель; домохозяин; домовладелец; арендодатель; начальник; работодатель; наниматель; рабовладелец
azéri :  azerbaïdjanais
couché :  coucouche
promptitude :  rapidité; vivacité; promptness; quickness; rapidity; speed; swiftness
pétiole :  queue
au temps pour moi :  mea culpa
heure :  plombe
beschikbaar :  disponibel; voorhanden
couplage de la téléphonie et de l’informatique :  couplage téléphonie-informatique
carabistouille :  ânerie; baliverne; bêtise; billevesée; bobard; bourde; calembredaine; connerie; fadaise; fariboles; galéjade; sornette; sottise; Mensonges, tromperie
brood :  sulk; incubate
également :  aussi; en plus; de même
habitus :  habitudo; vestimentum
Imme :  Biene
excellemment :  parfaitement
橋 :  pont
antichambre :  entrée; vestibule; salle d’attente
ununseptium :  éka-astate; tennesse; Ts; eka-astatine; element 117; tennessine
différemment :  autrement
barsten :  ontploffen; bersten; knappen; scheuren
se vanter :  se faire reluire
are :  décamètre carré; square decameter; art; vierkante decameter
Kashmiri :  Cachemirien
arm :  fattig; behövande; fattig
吵 :  架
globalement :  en bloc; en gros; mondialement
impression :  sensation
krijgen :  verkrijgen
gronder :  tonner; hurler; parler dans sa barbe; admonester; blâmer; chapitrer; chicaner; disputer; engueuler; gourmander; morigéner; passer un savon; réprimander; tancer; tarabuster
joint :  articulation; fixation; raccord; rondelle; bédo; bignou; buzz; chens; cône; jocko; kick; oinj; pétard; pète; pilon; pistou; sdar; splif; tarpé; zouz; hinge; articulation; groove; hinge; gasket; multiservice
trouver :  découvrir; dégauchir; dégoter; dénicher; découverte; invention; trouvaille; imaginer; inventer
computer :  ordinateur; pc
voordeel :  baat; profijt; belang; baat; profijt; belang
charognard :  nécrophage
palatalisation :  mouillure
terriblement :  beaucoup; extraordinairement; fichtrement; furieusement; férocement; incroyablement; outrageusement; parfaitement; épouvantablement
gebeurtenis :  geleentheid
田 :  田んぼ; 水田
qu’est-ce que c’est :  c’est quoi; qu’est-ce; qu’est-ce que c’est que ça que c’est; qu’est-ce que c’est que c’est que ça
日本 :  和; ジャパン
ajut :  aboutage
là-dessus :  sur ce
生日 :  周年
astéroïde :  planétoïde
fonds :  bien-fonds; immeuble; capital
véhicule partagé :  véhicule en temps partagé
démesurément :  disproportionnément; excessivement
BD :  bande dessinée; bédé
correctement :  confortablement; convenablement; de belle manière; exactement; honnêtement; proprement; purement; élégamment
ample :  étendu; vaste; volumineux; copieux
de fait :  de facto; en réalité; effectivement; en effet
shed :  toiture à redents; cabanon; remise
Kunde :  Wissenschaft; Nachricht
abaissable :  dépliable; rabattable
bezwaar :  bedenking; belemmering; beletsel; moeilijkheid; nadeel; ongemak; tegenwerping
estiu :  estat
charmant :  agréable; aimable; amène; attrayant; enchanteur; plaisant; ravissant; séduisant
litisconsorts :  consorts; colitigants
musculation :  musculature
moniteur :  animateur; coach; formateur; mentor
madame :  dame
erkennen :  aanvaarden; bekennen; inzien; toegeven
abeille :  mouche à miel
gluten :  glutine
dur :  menar; portar; resistent; rígid
pi :  constante d’Archimède; constante de Ludolph; Archimedes; constant; Ludolph; constant; number; pie; pie
musicienne :  muzikante; toonkunstenares
cella :  naos; cellarium
namakɔrɔ :  surukuba
futur :  à venir; avenir; fiancé; promis; avenir; esdevenidor; avenir; aevenidor
grosella :  riber
franc-maçonnerie :  maçonnisme
passereaux :  passériformes
carnivore :  carnassier
crave :  frégile
even :  evening
реклама :  рекламирование; пропаганда; популяризация
azafata :  recepcionista; camarera; auxiliar; ayudante; aeromoza
-tɔ :  -bagatɔ
azafate :  canastillo; bandeja; jofaina
à claire-voie :  ajouré
Einwanderer :  Zuwanderer; Immigrant
añadidura :  ampliación; adición; agregación; aditamento; complemento; propina
clandestinement :  furtivement; secrètement; sous le manteau
rescrit :  bulle; monitoire
flore :  biotope; végétation
obvier :  empêcher; pallier
irrésistiblement :  implacablement
feere :  filɛri
amorcer :  appâter; commencer; entamer
belgitude :  belgicité
peureusement :  couardement
wenn :  falls
québécois :  français québécois; français du Québec
nourriture :  aliment; bouffe; gueulardise; victuaille; vivre
de façon que :  de telle façon que; de façon à
王 :  キング; 国王; 王様
bavasser :  batteler
surement :  assurément; certainement
visiblement :  apparemment
solide :  degelijk; deugdelijk; flink; gedegen; hecht; vast
horde :  bande; colonie; groupe; meute; peuplade; tribu; troupe; vlechtwerk; hindernis; heg; haag; menigte; troep; bende
大 :  L; Lサイズ; 大型; 大便
routage :  acheminement
de nouveau :  derechef; encore; re-
faisabilité :  factibilité
gnôle :  eau-de-vie; tord-boyaux; péquet
bat :  flittermouse; club; cudgel
bar :  buffet; zinc; bistrot; café; pub; loup
bas :  bas-collant; collant; grèu; debàs; enbàs; fons
bad :  baada; badkuip; badly
ban :  forbid; prohibit; anathema; banvloek; betovering; excommunicatie; gebied; grondgebied; territoir; territorium; zákaz
sevrer :  désallaiter
profilage :  profiling
opnieuw :  alweer; nogmaals; weer
subtilement :  finement; habilement; ingénieusement
millième :  tantième
coûteusement :  richement
omschrijving :  beschrijving; parafrase
paille :  défaut; crapaud; blond
balkon :  altan; erkély; altan
tousjours :  tozdis
CD :  DC; disque compact; disque laser; compact disk; コンパクトディスク
carte de restriction :  carte physique
anémogame :  anémophile
aeroplano :  aereo
esquèrra :  senèstre
gifle :  joue; baffe; beigne; claque; gnon; mandale; mornifle; prune; taloche; taquet; tarte; tarte aux doigts; tartine de doigts; torgnole; torgniole; soufflet
inclusief :  inbegrepen; insluitend
amour :  éros
quand :  lorsque; mais que
évidemment :  comme de bien entendu
livre :  bouquin; écrit; manuel; ouvrage; recueil; tome; volume
philosophaillerie :  philosopherie
habituer :  accoutumer
agile :  adroit; ardent; découplé; élégant; fringant; prompt; rapide; turbulent; vif; vite; snello
occultement :  secrètement
negar :  rechazar; rehusar; dizer não
jujube :  datte chinoise
évident :  indiscutable; obvie; clair; patent; manifeste; flagrant; trivial
laconiquement :  concisement; brièvement
boli :  bola
bolo :  tèrt
bolt :  butik; üzlet
ensemencer :  bléer; emblaver; emblayer; semer; planter
lied :  chanson; gezang; zang
maître :  chef; dirigeant; propriétaire; enseignant; mentor; professeur; chef; commandement; dirigeant; dominant; fort
doctrine :  dogme; doxa; paradigme; théorie; geloofsleer; leer
lieu :  endroit; emplacement; localité; place
effacer :  enlever; gommer; détruire; éclipser
classification non dirigée :  classification non supervisée
avortement :  interruption volontaire de grossesse; IVG
DNA :  deoxyribonucleic acid; ADN; azido desoxirribonukleiko; àcid desoxiribonucleic; ADN; 데옥시리보 핵산; 데옥시리보核酸; 디옥시리보 핵산; 디옥시리보核酸; deoxyribonukleinsyre; ácido desoxirribonucleico; ADN; desoksiribonuklea acido; desoksüribonukleiinhape; DNH; deoxyribonukleinsýra; deoksiribonukleiinihappo; desoxyribonucleïnezuur; asid deocsiriboniwcleig; δεσοξυριβονουκλεϊκό οξύ; חומצה דאוקסיריבונוקלאית; asam deoksiribonukleat; acido deoxyribonucleic; ADN; acido desossiribonucleico; デオキシリボ核酸; asem déoksiribonukleat; deoxyribonucleic acid; asîda deoksirîbonukleîn; acidum desoxyribonucleicum; acid desosiribunücleich; asid deoksiribonukleik; desoxyribonucleïnezuur; DNZ; deoksyribonukleinsyre; deoksyribonukleinsyre; deoxyribonucleic acid; ڈی این اے; deoxyribonucleic acid; دی‌ان‌ای; àcid desòssi-ribonuclèich; kwas deoksyrybonukleinowy; acidu desossiribbunucleicu; deoksiribonukleinska kislina; DNK; asam déoksiribonukléat; deoxiribonukleinsyra; deoxyribonucleic acid; asidong deoksiribonukleiko; deoxyribonukleová kyselina; DNK; dezoksiribonükleik asit; acid deoxyribonucleic; ADN; deoxyribonucleic acid
DNS :  deoksiribonukleïnesuur; Desoxyribonukleinsäure; dezoxiribonukleinsav; dezoksiribonukleīnskābe
alphabétique :  abécédaire
vidéographie :  screencast
branchage :  ramage; rameau; ramée; ramure
deken :  beddeken; kleed; bedekking; oudste; decaan; stafhouder
bombe programmée :  bombe logique
steeds :  altoos; altyd
désactivation :  inactivation
menon :  bouc
mile :  mille; mille anglais; mille d’Angleterre; mille international; mille terrestre; jakmile
milh :  blat d’Espanha; turguet
technique :  giga-; énormément; billion; yard
gerber :  entasser; empiler
mot pour mot :  textuellement; texto; verbatim
battre :  bagarrer; bastonner; castagner; rosser; rouer; Donner des coups répétés
apartheid :  ségrégation; ségrégationnisme; séparation; segregatie
dia :  diapo; beliau; ia; beliau; ia
placidement :  flegmatiquement
bleu cæruleum :  bleu céleste; bleu céruléen
carex :  laîche; caraiche; careiche
habituellement :  ordinairement; de coutume
dès l’abord :  à l’abord; au premier abord; de prime abord
яйцо :  яичко
quand même :  malgré tout; néanmoins; nonobstant; tout de même; pas trop tôt
démolinguistique :  démographie; linguistique
pera :  per
pers :  bleu-vert; vert-bleu; cyan; turquoise; glauque
peu à peu :  petit à petit
bénévolement :  volontairement
soul :  plouz
aspre :  aspriu
claie :  abri; claire-voie; clôture; crible; enceinte; sas; tamis; treillage; treillis
agent :  poliesman; representant; dealer; politieagent; smeris; vertegenwoordiger
ciénaga :  charca; pantano
tout de suite :  directement; immédiatement; instantanément; tout d’un temps; tu suite
clair :  aisé; argentin; brillant; propre; précis; sagace; significatif; sûr; visible
convulsivement :  frénétiquement
centrum :  központ; střed; středisko
avant :  abans; abans; dabant
mais :  exception; différence; après; cependant; en revanche; malgré tout; n’empêche; néanmoins; par contre; pourtant; toutefois; [[opposition; frumentone; granone; granturco; ainda; até agora; bis; e; em continuação; mais adiante; outra vez; também
電話 :  電話機
cloper :  clopiner
cazar :  buscar
俺 :  我; 咱
dès lors :  depuis lors; dès là
homme :  bonhomme; gars; keum; type; gadjo; gazier; gonz; gus; individu; mec; quidam; sexe fort; être humain; humain; amant; époux; mari; adulte; individu; Qui sert à marquer la profession, l’état ou les qualités; Personne de sexe quelconque; Conjoint, partenaire; Adulte; Individu
living :  living-room; vivoir
involontairement :  inconsciemment; instinctivement; machinalement; mécaniquement
inductive :  persuasibiliter
jardin maraîcher :  jardin légumier; jardin potager
пеш :  пеша
abortif :  apophthore
número :  nombre
tête à tête :  seul à seul; face à face; en tête-à-tête
vaktaal :  jargon
dass :  damit
bâtiment :  abri; construction; hangar; édifice; entrepôt; immeuble; navire; bateau; vaisseau
soupape :  valve; clapet; exutoire
merken :  aanduiden; markeren; aangeven; kenmerken; tekenen; bemerken; opmerken; waarnemen; aangeven
coûter les yeux de la tête :  coûter bonbon; coûter la peau des couilles; coûter la peau des fesses; coûter la peau du cul; coûter la peau du dos; coûter un bras; coûter un rein; coûter une blinde; coûter une couille
gaga :  naga
fâcher :  brouiller; irriter; contrarier; exaspérer; révolter; indisposer; mécontenter
parent :  géniteur; procréateur; aïeul; ancêtre; ascendant; congénère; postérité; agnat; analogue
